<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2014.08.05	16:00:00	1.68611	1.68769	1.68494	1.68752	11288	0	6
2014.08.05	20:00:00	1.68752	1.68871	1.68737	1.68819	4825	0	6
2014.08.06	00:00:00	1.68822	1.68833	1.68691	1.68697	4204	0	6
2014.08.06	04:00:00	1.68698	1.68778	1.68623	1.68628	3881	0	6
2014.08.06	08:00:00	1.68627	1.68684	1.68264	1.68388	12406	0	6
2014.08.06	12:00:00	1.68388	1.68490	1.68213	1.68398	13218	0	6
2014.08.06	16:00:00	1.68398	1.68583	1.68299	1.68512	11167	0	6
2014.08.06	20:00:00	1.68514	1.68561	1.68433	1.68513	5020	0	6
2014.08.07	00:00:00	1.68514	1.68635	1.68496	1.68621	5506	0	6
2014.08.07	04:00:00	1.68621	1.68630	1.68418	1.68428	6566	0	6
2014.08.07	08:00:00	1.68429	1.68466	1.68340	1.68410	10057	0	6
2014.08.07	12:00:00	1.68408	1.68585	1.68231	1.68338	18126	0	6
2014.08.07	16:00:00	1.68339	1.68512	1.68270	1.68320	10394	0	6
2014.08.07	20:00:00	1.68320	1.68369	1.68293	1.68325	4422	0	6
2014.08.08	00:00:00	1.68325	1.68335	1.68021	1.68030	6288	0	6
2014.08.08	04:00:00	1.68028	1.68164	1.68014	1.68081	6417	0	6
2014.08.08	08:00:00	1.68083	1.68292	1.67958	1.68040	15197	0	6
2014.08.08	12:00:00	1.68040	1.68154	1.67872	1.67929	14052	0	6
2014.08.08	16:00:00	1.67929	1.68061	1.67663	1.67761	13117	0	6
2014.08.08	20:00:00	1.67762	1.67868	1.67685	1.67685	4457	0	6
2014.08.11	00:00:00	1.67736	1.67819	1.67701	1.67777	4400	0	6
2014.08.11	04:00:00	1.67776	1.67841	1.67748	1.67818	3281	0	6
2014.08.11	08:00:00	1.67816	1.67939	1.67733	1.67857	8869	0	6
2014.08.11	12:00:00	1.67858	1.67954	1.67738	1.67872	9321	0	6
2014.08.11	16:00:00	1.67871	1.67910	1.67795	1.67849	7454	0	6
2014.08.11	20:00:00	1.67850	1.67913	1.67831	1.67868	4853	0	6
2014.08.12	00:00:00	1.67870	1.67884	1.67697	1.67742	4171	0	6
2014.08.12	04:00:00	1.67741	1.67778	1.67566	1.67613	4814	0	6
2014.08.12	08:00:00	1.67614	1.67798	1.67573	1.67736	10178	0	6
2014.08.12	12:00:00	1.67735	1.67926	1.67705	1.67921	9233	0	6
2014.08.12	16:00:00	1.67921	1.68150	1.67887	1.68140	10145	0	6
2014.08.12	20:00:00	1.68140	1.68155	1.68090	1.68101	3376	0	6
2014.08.13	00:00:00	1.68100	1.68117	1.68028	1.68048	4194	0	6
2014.08.13	04:00:00	1.68049	1.68140	1.68007	1.68133	3085	0	6
2014.08.13	08:00:00	1.68132	1.68445	1.67185	1.67339	19023	0	6
2014.08.13	12:00:00	1.67338	1.67341	1.66991	1.67146	20145	0	6
2014.08.13	16:00:00	1.67152	1.67165	1.66850	1.66901	11468	0	6
2014.08.13	20:00:00	1.66901	1.66925	1.66866	1.66890	5088	0	6
2014.08.14	00:00:00	1.66885	1.66922	1.66698	1.66780	4175	0	6
2014.08.14	04:00:00	1.66782	1.66877	1.66762	1.66844	4639	0	6
2014.08.14	08:00:00	1.66844	1.66927	1.66571	1.66830	13347	0	6
2014.08.14	12:00:00	1.66831	1.66966	1.66755	1.66857	12567	0	6
2014.08.14	16:00:00	1.66857	1.66927	1.66799	1.66833	8164	0	6
2014.08.14	20:00:00	1.66837	1.66896	1.66781	1.66843	3421	0	6
2014.08.15	00:00:00	1.66844	1.66878	1.66816	1.66830	2934	0	6
2014.08.15	04:00:00	1.66829	1.66954	1.66821	1.66947	2872	0	6
2014.08.15	08:00:00	1.66946	1.67005	1.66764	1.66853	10391	0	6
2014.08.15	12:00:00	1.66856	1.66996	1.66842	1.66961	11679	0	6
2014.08.15	16:00:00	1.66962	1.67013	1.66800	1.66904	12677	0	6
2014.08.15	20:00:00	1.66906	1.66983	1.66857	1.66861	3015	0	6
2014.08.18	00:00:00	1.67152	1.67257	1.67132	1.67236	3659	0	6
2014.08.18	04:00:00	1.67236	1.67336	1.67231	1.67287	2723	0	6
2014.08.18	08:00:00	1.67292	1.67371	1.67230	1.67282	7653	0	6
2014.08.18	12:00:00	1.67282	1.67344	1.67177	1.67214	7162	0	6
2014.08.18	16:00:00	1.67216	1.67346	1.67121	1.67318	8496	0	6
2014.08.18	20:00:00	1.67318	1.67320	1.67252	1.67266	2543	0	6
2014.08.19	00:00:00	1.67265	1.67273	1.67142	1.67216	3118	0	6
2014.08.19	04:00:00	1.67216	1.67254	1.67170	1.67250	3045	0	6
2014.08.19	08:00:00	1.67249	1.67254	1.66339	1.66496	13855	0	6
2014.08.19	12:00:00	1.66495	1.66530	1.66159	1.66197	13003	0	6
2014.08.19	16:00:00	1.66197	1.66259	1.66109	1.66168	9594	0	6
2014.08.19	20:00:00	1.66172	1.66204	1.66133	1.66151	3586	0	6
2014.08.20	00:00:00	1.66153	1.66240	1.66136	1.66211	4118	0	6
2014.08.20	04:00:00	1.66209	1.66210	1.66015	1.66015	5040	0	6
2014.08.20	08:00:00	1.66015	1.66785	1.66015	1.66366	16286	0	6
2014.08.20	12:00:00	1.66366	1.66533	1.66250	1.66514	11416	0	6
2014.08.20	16:00:00	1.66513	1.66522	1.66164	1.66256	8777	0	6
2014.08.20	20:00:00	1.66255	1.66261	1.65894	1.65935	12011	0	6
2014.08.21	00:00:00	1.65933	1.66000	1.65778	1.65827	4895	0	6
2014.08.21	04:00:00	1.65828	1.65849	1.65637	1.65737	4980	0	6
2014.08.21	08:00:00	1.65738	1.65972	1.65686	1.65831	14042	0	6
2014.08.21	12:00:00	1.65832	1.65943	1.65789	1.65859	12557	0	6
2014.08.21	16:00:00	1.65850	1.66012	1.65812	1.65855	14622	0	6
2014.08.21	20:00:00	1.65856	1.65880	1.65761	1.65788	4884	0	6
2014.08.22	00:00:00	1.65786	1.65798	1.65702	1.65736	3670	0	6
2014.08.22	04:00:00	1.65736	1.65860	1.65687	1.65809	4997	0	6
2014.08.22	08:00:00	1.65809	1.65943	1.65806	1.65820	12909	0	6
2014.08.22	12:00:00	1.65819	1.65909	1.65677	1.65848	12778	0	2
2014.08.22	16:00:00	1.65849	1.65975	1.65609	1.65779	18624	0	6
2014.08.22	20:00:00	1.65779	1.65863	1.65649	1.65649	5851	0	6
2014.08.25	00:00:00	1.65417	1.65555	1.65388	1.65501	12736	0	6
2014.08.25	04:00:00	1.65508	1.65654	1.65506	1.65613	5504	0	6
2014.08.25	08:00:00	1.65616	1.65885	1.65607	1.65883	9209	0	3
2014.08.25	12:00:00	1.65882	1.65980	1.65764	1.65874	12007	0	6
2014.08.25	16:00:00	1.65877	1.65931	1.65792	1.65801	9779	0	6
2014.08.25	20:00:00	1.65800	1.65826	1.65689	1.65701	5926	0	6
2014.08.26	00:00:00	1.65700	1.65892	1.65656	1.65882	6480	0	6
2014.08.26	04:00:00	1.65883	1.65950	1.65843	1.65897	5378	0	6
2014.08.26	08:00:00	1.65897	1.65907	1.65689	1.65789	14432	0	6
2014.08.26	12:00:00	1.65789	1.65931	1.65677	1.65857	16277	0	6
2014.08.26	16:00:00	1.65857	1.65861	1.65449	1.65468	16448	0	6
2014.08.26	20:00:00	1.65468	1.65497	1.65381	1.65411	7842	0	6
2014.08.27	00:00:00	1.65407	1.65486	1.65366	1.65470	5880	0	6
2014.08.27	04:00:00	1.65467	1.65593	1.65444	1.65464	6469	0	6
2014.08.27	08:00:00	1.65463	1.65758	1.65425	1.65713	15145	0	6
2014.08.27	12:00:00	1.65713	1.66049	1.65694	1.65889	16510	0	6
2014.08.27	16:00:00	1.65889	1.65988	1.65701	1.65808	15861	0	6
2014.08.27	20:00:00	1.65811	1.65834	1.65717	1.65737	6586	0	6
2014.08.28	00:00:00	1.65737	1.65971	1.65717	1.65967	6476	0	6
2014.08.28	04:00:00	1.65967	1.66044	1.65889	1.65892	5813	0	6
2014.08.28	08:00:00	1.65893	1.66132	1.65811	1.65811	16696	0	6
2014.08.28	12:00:00	1.65810	1.65982	1.65669	1.65786	15767	0	1
2014.08.28	16:00:00	1.65786	1.65831	1.65681	1.65772	5301	0	4
2014.08.28	20:00:00	1.65772	1.65903	1.65771	1.65883	2738	0	5
2014.08.29	00:00:00	1.65881	1.65921	1.65808	1.65861	2586	0	5
2014.08.29	04:00:00	1.65863	1.65884	1.65819	1.65823	2022	0	4
2014.08.29	08:00:00	1.65817	1.66080	1.65804	1.65932	6959	0	4
2014.08.29	12:00:00	1.65934	1.65989	1.65762	1.65834	8151	0	4
2014.08.29	16:00:00	1.65834	1.66131	1.65711	1.65756	15684	0	1
2014.08.29	20:00:00	1.65756	1.66051	1.65624	1.65971	6667	0	6
2014.09.01	00:00:00	1.65895	1.65992	1.65855	1.65954	5047	0	6
2014.09.01	04:00:00	1.65954	1.66059	1.65893	1.66056	4557	0	6
2014.09.01	08:00:00	1.66055	1.66435	1.66038	1.66224	13988	0	6
2014.09.01	12:00:00	1.66225	1.66324	1.66119	1.66269	8749	0	6
2014.09.01	16:00:00	1.66268	1.66270	1.66051	1.66083	7658	0	6
2014.09.01	20:00:00	1.66088	1.66129	1.66050	1.66083	4990	0	6
2014.09.02	00:00:00	1.66083	1.66147	1.65781	1.65927	7036	0	6
2014.09.02	04:00:00	1.65930	1.65947	1.65773	1.65829	7510	0	6
2014.09.02	08:00:00	1.65828	1.65872	1.65175	1.65269	20003	0	6
2014.09.02	12:00:00	1.65268	1.65379	1.65105	1.65171	15655	0	6
2014.09.02	16:00:00	1.65165	1.65195	1.64816	1.64847	16513	0	6
2014.09.02	20:00:00	1.64849	1.64870	1.64674	1.64693	6899	0	6
2014.09.03	00:00:00	1.64693	1.64733	1.64630	1.64653	6202	0	6
2014.09.03	04:00:00	1.64653	1.64719	1.64443	1.64638	7658	0	6
2014.09.03	08:00:00	1.64638	1.64972	1.64601	1.64828	21880	0	1
2014.09.03	12:00:00	1.64827	1.64864	1.64542	1.64632	14922	0	1
2014.09.03	16:00:00	1.64632	1.64686	1.64398	1.64483	12731	0	1
2014.09.03	20:00:00	1.64482	1.64628	1.64479	1.64597	6394	0	1
2014.09.04	00:00:00	1.64593	1.64650	1.64559	1.64561	5135	0	1
2014.09.04	04:00:00	1.64562	1.64646	1.64535	1.64557	4705	0	1
2014.09.04	08:00:00	1.64556	1.64656	1.64476	1.64621	10618	0	1
2014.09.04	12:00:00	1.64620	1.64628	1.63945	1.64243	28117	0	1
2014.09.04	16:00:00	1.64239	1.64329	1.63434	1.63458	18656	0	1
2014.09.04	20:00:00	1.63460	1.63502	1.63061	1.63165	6814	0	1
2014.09.05	00:00:00	1.63162	1.63245	1.62870	1.63110	7156	0	1
2014.09.05	04:00:00	1.63108	1.63189	1.63069	1.63174	5134	0	1
2014.09.05	08:00:00	1.63170	1.63317	1.63104	1.63178	13177	0	1
2014.09.05	12:00:00	1.63180	1.63352	1.62806	1.63278	21321	0	1
2014.09.05	16:00:00	1.63278	1.63405	1.62999	1.63173	15115	0	1
2014.09.05	20:00:00	1.63173	1.63335	1.63173	1.63262	5200	0	1
2014.09.08	00:00:00	1.61865	1.62328	1.61861	1.62267	11237	0	1
2014.09.08	04:00:00	1.62267	1.62289	1.61796	1.61801	8443	0	1
2014.09.08	08:00:00	1.61805	1.61885	1.61031	1.61161	27499	0	1
2014.09.08	12:00:00	1.61161	1.61721	1.61098	1.61576	19677	0	1
2014.09.08	16:00:00	1.61577	1.61866	1.61034	1.61115	20571	0	1
2014.09.08	20:00:00	1.61115	1.61222	1.60928	1.60929	10069	0	1
2014.09.09	00:00:00	1.60938	1.61076	1.60922	1.61009	9340	0	1
2014.09.09	04:00:00	1.61009	1.61051	1.60645	1.60839	12700	0	1
2014.09.09	08:00:00	1.60838	1.61247	1.60831	1.61145	21870	0	1
2014.09.09	12:00:00	1.61145	1.61568	1.60835	1.60975	24642	0	1
2014.09.09	16:00:00	1.60976	1.61174	1.60591	1.60863	19540	0	1
2014.09.09	20:00:00	1.60864	1.61263	1.60832	1.61046	11177	0	1
2014.09.10	00:00:00	1.61044	1.61391	1.61001	1.61254	9145	0	1
2014.09.10	04:00:00	1.61255	1.61273	1.61084	1.61248	11683	0	1
2014.09.10	08:00:00	1.61247	1.61522	1.60520	1.60953	25081	0	1
2014.09.10	12:00:00	1.60951	1.61683	1.60873	1.61607	19756	0	1
2014.09.10	16:00:00	1.61600	1.61907	1.61241	1.61815	13204	0	1
2014.09.10	20:00:00	1.61815	1.62298	1.61803	1.62011	8434	0	1
2014.09.11	00:00:00	1.62026	1.62174	1.61917	1.61951	6963	0	5
2014.09.11	04:00:00	1.61949	1.62054	1.61852	1.61929	6578	0	2
2014.09.11	08:00:00	1.61929	1.62641	1.61929	1.62511	14303	0	3
2014.09.11	12:00:00	1.62514	1.62699	1.62137	1.62180	15749	0	1
2014.09.11	16:00:00	1.62182	1.62459	1.62145	1.62381	20512	0	1
2014.09.11	20:00:00	1.62379	1.62770	1.62149	1.62738	12977	0	1
2014.09.12	00:00:00	1.62738	1.62738	1.62289	1.62387	10506	0	1
2014.09.12	04:00:00	1.62386	1.62416	1.62291	1.62330	9854	0	1
2014.09.12	08:00:00	1.62328	1.62644	1.62179	1.62615	19647	0	1
2014.09.12	12:00:00	1.62616	1.62639	1.62046	1.62216	25018	0	1
2014.09.12	16:00:00	1.62217	1.62720	1.62174	1.62603	18678	0	1
2014.09.12	20:00:00	1.62603	1.62691	1.62494	1.62630	5985	0	1
2014.09.15	00:00:00	1.62698	1.62731	1.62319	1.62504	8995	0	1
2014.09.15	04:00:00	1.62505	1.62574	1.62299	1.62461	9097	0	1
2014.09.15	08:00:00	1.62461	1.62683	1.62339	1.62474	16425	0	1
2014.09.15	12:00:00	1.62475	1.62512	1.62296	1.62455	19230	0	1
2014.09.15	16:00:00	1.62456	1.62495	1.62209	1.62373	14378	0	1
2014.09.15	20:00:00	1.62374	1.62385	1.62251	1.62266	6237	0	1
2014.09.16	00:00:00	1.62274	1.62501	1.62204	1.62417	9372	0	1
2014.09.16	04:00:00	1.62416	1.62442	1.62132	1.62166	8714	0	1
2014.09.16	08:00:00	1.62164	1.62194	1.61621	1.61816	21021	0	1
2014.09.16	12:00:00	1.61816	1.62232	1.61781	1.62140	18616	0	1
2014.09.16	16:00:00	1.62140	1.63118	1.62069	1.62813	19389	0	1
2014.09.16	20:00:00	1.62814	1.62887	1.62402	1.62702	7162	0	1
2014.09.17	00:00:00	1.62702	1.62713	1.62494	1.62629	5669	0	1
2014.09.17	04:00:00	1.62629	1.62886	1.62595	1.62796	4107	0	1
2014.09.17	08:00:00	1.62796	1.63358	1.62745	1.63010	17346	0	1
2014.09.17	12:00:00	1.63007	1.63515	1.62942	1.63375	15971	0	1
2014.09.17	16:00:00	1.63374	1.63583	1.62976	1.63008	16355	0	1
2014.09.17	20:00:00	1.63009	1.63240	1.62489	1.62585	23444	0	1
2014.09.18	00:00:00	1.62582	1.62714	1.62465	1.62677	8491	0	1
2014.09.18	04:00:00	1.62677	1.63228	1.62566	1.63112	9836	0	1
2014.09.18	08:00:00	1.63114	1.63197	1.62666	1.63067	22809	0	1
2014.09.18	12:00:00	1.63066	1.63941	1.63011	1.63900	23705	0	1
2014.09.18	16:00:00	1.63898	1.64090	1.63464	1.63725	17144	0	1
2014.09.18	20:00:00	1.63725	1.64595	1.63568	1.64381	8674	0	1
2014.09.19	00:00:00	1.64394	1.65242	1.64098	1.65070	20283	0	1
2014.09.19	04:00:00	1.65072	1.65244	1.64231	1.64766	24666	0	1
2014.09.19	08:00:00	1.64767	1.64813	1.63540	1.63993	21852	0	1
2014.09.19	12:00:00	1.63991	1.63993	1.63218	1.63354	19409	0	1
2014.09.19	16:00:00	1.63355	1.63449	1.62962	1.63119	17321	0	1
2014.09.19	20:00:00	1.63121	1.63159	1.62838	1.62876	5441	0	1
2014.09.22	00:00:00	1.62905	1.63445	1.62897	1.63414	33069	0	1
2014.09.22	04:00:00	1.63412	1.63647	1.63370	1.63469	28259	0	1
2014.09.22	08:00:00	1.63470	1.63660	1.63229	1.63318	34436	0	1
2014.09.22	12:00:00	1.63325	1.63465	1.63240	1.63454	14327	0	1
2014.09.22	16:00:00	1.63460	1.63556	1.63261	1.63555	14045	0	1
2014.09.22	20:00:00	1.63555	1.63678	1.63501	1.63620	5986	0	1
2014.09.23	00:00:00	1.63617	1.63888	1.63581	1.63810	5337	0	1
2014.09.23	04:00:00	1.63810	1.63912	1.63729	1.63779	4952	0	1
2014.09.23	08:00:00	1.63779	1.63954	1.63029	1.63892	19905	0	1
2014.09.23	12:00:00	1.63893	1.64156	1.63763	1.63770	18034	0	1
2014.09.23	16:00:00	1.63770	1.63786	1.63524	1.63657	12974	0	1
2014.09.23	20:00:00	1.63655	1.64064	1.63652	1.63901	5595	0	1
2014.09.24	00:00:00	1.63897	1.64052	1.63845	1.64001	6474	0	1
2014.09.24	04:00:00	1.64001	1.64130	1.63904	1.63987	4606	0	1
2014.09.24	08:00:00	1.63987	1.64065	1.63730	1.64036	15405	0	1
2014.09.24	12:00:00	1.64036	1.64134	1.63520	1.63597	18565	0	1
2014.09.24	16:00:00	1.63597	1.63600	1.63274	1.63414	14414	0	1
2014.09.24	20:00:00	1.63415	1.63446	1.63299	1.63364	5013	0	1
2014.09.25	00:00:00	1.63365	1.63379	1.63153	1.63318	5402	0	1
2014.09.25	04:00:00	1.63319	1.63335	1.63155	1.63291	7616	0	1
2014.09.25	08:00:00	1.63291	1.63306	1.62763	1.63028	23084	0	1
2014.09.25	12:00:00	1.63027	1.63418	1.62771	1.63374	19815	0	1
2014.09.25	16:00:00	1.63375	1.63407	1.62939	1.63035	17980	0	1
2014.09.25	20:00:00	1.63036	1.63191	1.63030	1.63177	5114	0	1
2014.09.26	00:00:00	1.63177	1.63329	1.63155	1.63233	5012	0	1
2014.09.26	04:00:00	1.63232	1.63239	1.62956	1.63026	6996	0	1
2014.09.26	08:00:00	1.63022	1.63307	1.62864	1.63224	16727	0	1
2014.09.26	12:00:00	1.63226	1.63274	1.62588	1.62666	19652	0	1
2014.09.26	16:00:00	1.62669	1.62739	1.62379	1.62455	14207	0	1
2014.09.26	20:00:00	1.62455	1.62536	1.62409	1.62416	3558	0	1
2014.09.29	00:00:00	1.62383	1.62517	1.62258	1.62401	6554	0	1
2014.09.29	04:00:00	1.62398	1.62426	1.62166	1.62184	7014	0	1
2014.09.29	08:00:00	1.62182	1.62618	1.62143	1.62290	17571	0	1
2014.09.29	12:00:00	1.62289	1.62559	1.62162	1.62412	18028	0	1
2014.09.29	16:00:00	1.62408	1.62745	1.62330	1.62448	13530	0	1
2014.09.29	20:00:00	1.62449	1.62522	1.62375	1.62422	3842	0	1
2014.09.30	00:00:00	1.62420	1.62450	1.62247	1.62365	5342	0	1
2014.09.30	04:00:00	1.62363	1.62678	1.62361	1.62575	6449	0	1
2014.09.30	08:00:00	1.62573	1.62873	1.61936	1.62002	23061	0	1
2014.09.30	12:00:00	1.62001	1.62253	1.61664	1.62160	22209	0	1
2014.09.30	16:00:00	1.62161	1.62297	1.62026	1.62085	16811	0	1
2014.09.30	20:00:00	1.62084	1.62175	1.61998	1.62149	4918	0	1
2014.10.01	00:00:00	1.62149	1.62194	1.61886	1.61948	5677	0	1
2014.10.01	04:00:00	1.61949	1.62018	1.61792	1.61979	8003	0	1
2014.10.01	08:00:00	1.61978	1.62140	1.61618	1.62036	17818	0	1
2014.10.01	12:00:00	1.62036	1.62261	1.61798	1.62256	19049	0	1
2014.10.01	16:00:00	1.62253	1.62521	1.61739	1.61769	20100	0	1
2014.10.01	20:00:00	1.61767	1.61873	1.61724	1.61826	6333	0	1
2014.10.02	00:00:00	1.61825	1.61999	1.61817	1.61978	6683	0	1
2014.10.02	04:00:00	1.61978	1.62500	1.61962	1.62153	11846	0	1
2014.10.02	08:00:00	1.62157	1.62248	1.61561	1.61698	21935	0	1
2014.10.02	12:00:00	1.61697	1.61756	1.61283	1.61435	25563	0	1
2014.10.02	16:00:00	1.61439	1.61500	1.61126	1.61429	20248	0	1
2014.10.02	20:00:00	1.61430	1.61624	1.61358	1.61496	6646	0	1
2014.10.03	00:00:00	1.61496	1.61591	1.61280	1.61294	6266	0	1
2014.10.03	04:00:00	1.61294	1.61405	1.61248	1.61405	4481	0	1
2014.10.03	08:00:00	1.61403	1.61403	1.60665	1.60669	15759	0	1
2014.10.03	12:00:00	1.60669	1.60844	1.59769	1.59769	23823	0	1
2014.10.03	16:00:00	1.59768	1.59800	1.59518	1.59740	16397	0	1
2014.10.03	20:00:00	1.59739	1.59780	1.59594	1.59672	3934	0	1
2014.10.06	00:00:00	1.59683	1.59837	1.59542	1.59761	4229	0	1
2014.10.06	04:00:00	1.59762	1.59895	1.59747	1.59876	2879	0	1
2014.10.06	08:00:00	1.59877	1.59902	1.59600	1.59872	14304	0	1
2014.10.06	12:00:00	1.59873	1.60079	1.59734	1.60055	12416	0	1
2014.10.06	16:00:00	1.60068	1.60393	1.59949	1.60343	13993	0	1
2014.10.06	20:00:00	1.60336	1.60993	1.60332	1.60816	9072	0	1
2014.10.07	00:00:00	1.60815	1.60865	1.60407	1.60437	6888	0	1
2014.10.07	04:00:00	1.60436	1.60754	1.60260	1.60657	8574	0	1
2014.10.07	08:00:00	1.60657	1.61170	1.60449	1.60472	21185	0	1
2014.10.07	12:00:00	1.60471	1.61291	1.60444	1.61130	20557	0	1
2014.10.07	16:00:00	1.61131	1.61160	1.60670	1.60797	18220	0	1
2014.10.07	20:00:00	1.60797	1.61105	1.60772	1.60968	8512	0	1
2014.10.08	00:00:00	1.60965	1.61068	1.60554	1.60708	8342	0	1
2014.10.08	04:00:00	1.60708	1.60783	1.60530	1.60656	5653	0	1
2014.10.08	08:00:00	1.60657	1.60928	1.60407	1.60757	18740	0	1
2014.10.08	12:00:00	1.60756	1.61070	1.60597	1.60823	17758	0	1
2014.10.08	16:00:00	1.60825	1.60941	1.60319	1.60414	19190	0	1
2014.10.08	20:00:00	1.60415	1.61816	1.60414	1.61591	17169	0	1
2014.10.09	00:00:00	1.61590	1.61754	1.61505	1.61725	7556	0	1
2014.10.09	04:00:00	1.61723	1.61977	1.61661	1.61800	7709	0	1
2014.10.09	08:00:00	1.61800	1.62172	1.61548	1.62055	21389	0	1
2014.10.09	12:00:00	1.62056	1.62268	1.61668	1.61882	21087	0	1
2014.10.09	16:00:00	1.61883	1.61988	1.61081	1.61244	22834	0	1
2014.10.09	20:00:00	1.61240	1.61297	1.61045	1.61190	7087	0	1
2014.10.10	00:00:00	1.61190	1.61358	1.61118	1.61279	6715	0	1
2014.10.10	04:00:00	1.61279	1.61310	1.61141	1.61269	5676	0	1
2014.10.10	08:00:00	1.61270	1.61321	1.60437	1.60553	20575	0	1
2014.10.10	12:00:00	1.60554	1.60619	1.60221	1.60322	21262	0	1
2014.10.10	16:00:00	1.60323	1.60685	1.60086	1.60561	17995	0	1
2014.10.10	20:00:00	1.60556	1.60771	1.60446	1.60756	6430	0	1
2014.10.13	00:00:00	1.60681	1.61205	1.60676	1.61190	8064	0	1
2014.10.13	04:00:00	1.61194	1.61267	1.61077	1.61133	7501	0	1
2014.10.13	08:00:00	1.61134	1.61258	1.60712	1.60914	19190	0	1
2014.10.13	12:00:00	1.60913	1.61163	1.60796	1.60857	16235	0	1
2014.10.13	16:00:00	1.60856	1.60876	1.60509	1.60675	17901	0	1
2014.10.13	20:00:00	1.60674	1.61129	1.60603	1.60739	11602	0	1
2014.10.14	00:00:00	1.60740	1.60794	1.60608	1.60757	6653	0	1
2014.10.14	04:00:00	1.60756	1.60801	1.60652	1.60691	5689	0	1
2014.10.14	08:00:00	1.60693	1.60717	1.59469	1.59543	21681	0	1
2014.10.14	12:00:00	1.59543	1.59703	1.59045	1.59159	21710	0	1
2014.10.14	16:00:00	1.59161	1.59442	1.59120	1.59170	15874	0	1
2014.10.14	20:00:00	1.59169	1.59176	1.58974	1.59047	8425	0	1
2014.10.15	00:00:00	1.59047	1.59047	1.58772	1.58922	8766	0	1
2014.10.15	04:00:00	1.58923	1.59122	1.58904	1.59055	7104	0	1
2014.10.15	08:00:00	1.59057	1.59386	1.58908	1.59289	23253	0	1
2014.10.15	12:00:00	1.59285	1.60692	1.59135	1.59732	31473	0	1
2014.10.15	16:00:00	1.59732	1.59892	1.58750	1.59133	34566	0	1
2014.10.15	20:00:00	1.59136	1.60209	1.59018	1.60015	16960	0	1
2014.10.16	00:00:00	1.60015	1.60155	1.59769	1.60003	12195	0	1
2014.10.16	04:00:00	1.60003	1.60012	1.59686	1.59700	7060	0	1
2014.10.16	08:00:00	1.59702	1.60272	1.59509	1.59602	28271	0	1
2014.10.16	12:00:00	1.59602	1.60268	1.59412	1.60062	30218	0	1
2014.10.16	16:00:00	1.60063	1.60866	1.59965	1.60703	25461	0	1
2014.10.16	20:00:00	1.60703	1.60967	1.60586	1.60740	8898	0	1
2014.10.17	00:00:00	1.60739	1.61102	1.60688	1.60850	7894	0	1
2014.10.17	04:00:00	1.60850	1.60909	1.60703	1.60797	6708	0	1
2014.10.17	08:00:00	1.60798	1.61174	1.60296	1.60866	20219	0	1
2014.10.17	12:00:00	1.60864	1.61252	1.60595	1.60614	17078	0	1
2014.10.17	16:00:00	1.60608	1.61045	1.60599	1.61031	15690	0	1
2014.10.17	20:00:00	1.61028	1.61091	1.60853	1.60915	5109	0	10
2014.10.20	00:00:00	1.60935	1.61053	1.60826	1.60969	8503	0	10
2014.10.20	04:00:00	1.60965	1.61118	1.60959	1.61054	5888	0	10
2014.10.20	08:00:00	1.61054	1.61341	1.60795	1.61283	16066	0	10
2014.10.20	12:00:00	1.61276	1.61503	1.61173	1.61358	17105	0	10
2014.10.20	16:00:00	1.61358	1.61786	1.61264	1.61689	15363	0	10
2014.10.20	20:00:00	1.61690	1.61787	1.61564	1.61587	5533	0	10
2014.10.21	00:00:00	1.61585	1.61677	1.61518	1.61567	7317	0	10
2014.10.21	04:00:00	1.61567	1.61838	1.61562	1.61797	8127	0	10
2014.10.21	08:00:00	1.61796	1.61821	1.61447	1.61460	19198	0	10
2014.10.21	12:00:00	1.61459	1.61786	1.61414	1.61525	21421	0	10
2014.10.21	16:00:00	1.61533	1.61533	1.61229	1.61298	17143	0	10
2014.10.21	20:00:00	1.61300	1.61304	1.61087	1.61167	5929	0	10
2014.10.22	00:00:00	1.61165	1.61236	1.61060	1.61230	6493	0	10
2014.10.22	04:00:00	1.61232	1.61298	1.61177	1.61207	5996	0	10
2014.10.22	08:00:00	1.61207	1.61303	1.60109	1.60420	19779	0	10
2014.10.22	12:00:00	1.60420	1.60673	1.60301	1.60348	20289	0	10
2014.10.22	16:00:00	1.60349	1.60778	1.60312	1.60614	16102	0	10
2014.10.22	20:00:00	1.60616	1.60623	1.60365	1.60417	6931	0	10
2014.10.23	00:00:00	1.60417	1.60531	1.60378	1.60407	6813	0	10
2014.10.23	04:00:00	1.60407	1.60570	1.60407	1.60548	4907	0	10
2014.10.23	08:00:00	1.60548	1.60596	1.59940	1.60134	22150	0	10
2014.10.23	12:00:00	1.60135	1.60387	1.60057	1.60197	18599	0	8
2014.10.23	16:00:00	1.60193	1.60512	1.60072	1.60325	13900	0	10
2014.10.23	20:00:00	1.60327	1.60387	1.60204	1.60278	7000	0	10
2014.10.24	00:00:00	1.60276	1.60377	1.60202	1.60346	7165	0	10
2014.10.24	04:00:00	1.60344	1.60460	1.60258	1.60391	4450	0	10
2014.10.24	08:00:00	1.60391	1.60715	1.60163	1.60384	16875	0	10
2014.10.24	12:00:00	1.60384	1.60908	1.60315	1.60813	18596	0	10
